Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,01/02/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Paraguay,PRY,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146,7","117,4","111,5","104,9","49,7","46,9","44,1","43,7","41,8","41,6",41,40,"39,9","39,8"
Paraguay,PRY,Procedures to register property (number),IC.PRP.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,6
Paraguay,PRY,Time required to register property (days),IC.PRP.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,46,46,46,46,46,46,46,46,46,46,46,46
Paraguay,PRY,Time required to enforce a contract (days),IC.LGL.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591,591,591,591,591,591,591,591,591,606,606,606,606,606
Paraguay,PRY,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2
Paraguay,PRY,Time to resolve insolvency (years),IC.ISV.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,9","3,9","3,9"
Paraguay,PRY,Time to import (days),IC.IMP.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33,33,33,33,33,33,33,30,30,,
Paraguay,PRY,Documents to import (number),IC.IMP.DOCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,9,9,9,9,9,,
Paraguay,PRY,Cost to import (US$ per container),IC.IMP.COST.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1400,1400,1700,1750,1750,1750,1750,2275,2275,,
Paraguay,PRY,Time spent dealing with the requirements of government regulations (% of senior management time),IC.GOV.DURS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,9",,,,"20,6",,,,,,
Paraguay,PRY,Firms offering formal training (% of firms),IC.FRM.TRNG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,9",,,,"54,9",,,,,,
Paraguay,PRY,Value lost due to electrical outages (% of sales),IC.FRM.OUTG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,5",,,,"1,4",,,,,,
Paraguay,PRY,Internationally-recognized quality certification (% of firms),IC.FRM.ISOC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,1",,,,15,,,,,,
Paraguay,PRY,Firms that do not report all sales for tax purposes (% of firms),IC.FRM.INFM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,81",,,,,,,,,,
Paraguay,PRY,Firms formally registered when operations started (% of firms),IC.FRM.FREG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,"98,7",,,,,,
Paraguay,PRY,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,8",,,,"51,6",,,,,,
Paraguay,PRY,Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,8",,,,,,
Paraguay,PRY,Time required to obtain an operating license (days),IC.FRM.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,8",,,,"81,3",,,,,,
Paraguay,PRY,"Losses due to theft, robbery, vandalism, and arson (% sales)",IC.FRM.CRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,9",,,,"1,3",,,,,,
Paraguay,PRY,Informal payments to public officials (% of firms),IC.FRM.CORR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84,8",,,,"17,5",,,,,,
Paraguay,PRY,Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76,7",,,,"75,3",,,,,,
Paraguay,PRY,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,3",,,,"31,5",,,,,,
Paraguay,PRY,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,2",,,,"30,1",,,,,,
Paraguay,PRY,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,8",,,,48,,,,,,
Paraguay,PRY,Time to export (days),IC.EXP.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,36,36,36,34,34,34,34,29,29,,
Paraguay,PRY,Documents to export (number),IC.EXP.DOCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,,
Paraguay,PRY,Cost to export (US$ per container),IC.EXP.COST.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220,1220,1220,1415,1440,1440,1440,1440,1850,1850,,
Paraguay,PRY,Time required to get electricity (days),IC.ELC.TIME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,67,67,67,67,67,67,67
Paraguay,PRY,Power outages in firms in a typical month (number),IC.ELC.OUTG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,8",,,,"2,7",,,,,,
Paraguay,PRY,Delay in obtaining an electrical connection (days),IC.ELC.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,2",,,,"23,2",,,,,,
Paraguay,PRY,Average time to clear exports through customs (days),IC.CUS.DURS.EX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,5",,,,"21,7",,,,,,
Paraguay,PRY,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,"8,7","10,6",11,"9,7","10,9","13,9","15,7","16,7","20,9","22,8","23,1","24,4"
Paraguay,PRY,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52,2","52,2","52,2","48,7","48,6","47,4","50,5","48,5","47,5","46,5","45,5","44,6","45,3"
Paraguay,PRY,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,7
Paraguay,PRY,New businesses registered (number),IC.BUS.NREG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,106
Paraguay,PRY,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,6,6
Paraguay,PRY,Distance to frontier score (0=lowest performance to 100=frontier),IC.BUS.DFRN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60,79","61,51","61,73","61,67","62,08","60,64","59,1","59,03"
Paraguay,PRY,Subsidies and other transfers (% of expense),GC.XPN.TRFT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,9693070766","23,9730711691","24,7714535154","23,1238836477","23,1819562124","22,4049117486","22,0856820201","22,628342459","26,2586762282","23,935806268",,
Paraguay,PRY,Subsidies and other transfers (current LCU),GC.XPN.TRFT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2033800000000,2243400000000,"2556189880475,6","2685480875100,1",3237311602914,3424245902211,"4088296282483,3",5231773466825,6336822523415,6343722116131,,
Paraguay,PRY,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,0942341682","15,5975749654","14,8633887844","14,3846986272","17,650770915","16,0989948152","17,5955375405","21,2441099489","19,2823548779","19,2333158477",,
Paraguay,PRY,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8145200000000,9358000000000,"10319095239543,6",11613450906483,13964790431170,15283460790346,18511071013183,23120444974263,24132300000000,26503064259006,,
Paraguay,PRY,Other expense (% of expense),GC.XPN.OTHR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,0876589893","7,0271425518","7,6459985172","8,0827362281","8,1699350549","7,5477711995","9,2796064901","8,3682703912","5,1124840981","4,6183816596",,
Paraguay,PRY,Other expense (current LCU),GC.XPN.OTHR.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414400000000,657600000000,"788997869002,4","938684603751,899",1140914308777,"1153560651817,5","1717754547125,7",1934781351100,1233760000000,1224012658980,,
Paraguay,PRY,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,6259883121","5,5214789485","4,9697505917","3,8330267951","3,1114394315","2,2664975997","1,5349930353","1,1215345795","1,7239881818","1,9873648059",,
Paraguay,PRY,Interest payments (% of revenue),GC.XPN.INTP.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,5748373102","4,6135164335","4,028153161","2,939065035","2,6410167959","1,7978016298","1,2535138623","1,0373342428","1,6084171296","1,7346736893",,
Paraguay,PRY,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539700000000,516700000000,512833296727,445146685085,434505996000,346399271962,284143650820,259303785322,416038000000,526712571571,,
Paraguay,PRY,Goods and services expense (% of expense),GC.XPN.GSRV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,9008004714","13,9228467621","11,0854772996","10,4453048039","12,7716430748","12,7515752373","13,8997726424","12,1274703357","10,1493848494","12,9362078854",,
Paraguay,PRY,Goods and services expense (current LCU),GC.XPN.GSRV.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213700000000,1302900000000,"1143920960302,6",1213060345430,1783533190017,"1948882001546,5",2572996784511,2803925105728,2449280000000,3428491488534,,
Paraguay,PRY,Compensation of employees (% of expense),GC.XPN.COMP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,4162451505","49,5554605685","51,5273200761","54,5150485252","52,7650262264","55,0292442149","53,199945812","55,7543822346","56,7554688115","56,5222393811",,
Paraguay,PRY,Compensation of employees (current LCU),GC.XPN.COMP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3943600000000,4637400000000,5317153233036,6331078397116,7368525333462,8410372962809,9847879748243,12890661265288,13696400000000,14980125423790,,
Paraguay,PRY,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,3789329685","15,1856071395","17,4417372245","18,0964423144","23,7172960772","18,2988173033","19,6985439843","20,8502185885","20,7078249825","20,9675946984",,
Paraguay,PRY,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,8419584754","8,5689795262","9,6496961819","10,3868805032","13,3291825654","10,8760989989","11,5168320698","11,6142897852","11,975350166","12,124803012",,
Paraguay,PRY,"Taxes on income, profits and capital gains (current LCU)",GC.TAX.YPKG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952800000000,959700000000,1228524663173,1573182413198,2192946957159,2095599821827,2610609111427,2903239072775,3097580000000,3681548993026,,
Paraguay,PRY,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,1598657893","10,5336134074","10,1454276348","10,7677598","11,6867083936","12,0631960254","12,5973360544","12,7942413793","11,9522426557","12,7420717201",,
Paraguay,PRY,Tax revenue (current LCU),GC.TAX.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5482500000000,6319800000000,7043591170761,8693324278161,9246192947203,11452105275921,13252802407652,13924262042898,14958500000000,17558280031540,,
Paraguay,PRY,Other taxes (% of revenue),GC.TAX.OTHR.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,8282202252","4,3572595695","0,9198969764","0,7298879352","0,5335162205","0,4617786171","0,3726538277","0,3840024245","0,4281052953","0,5645337096",,
Paraguay,PRY,Other taxes (current LCU),GC.TAX.OTHR.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273800000000,488000000000,117114166267,110547807196,87775283040,88975209572,84472316000,95989583823,110735000000,171413796015,,
Paraguay,PRY,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,3947939262","8,2011125298","6,5792086316","7,0093323032","5,9409784942","7,9179128997","7,5170844037","6,56907678","6,3090198444","5,8876305218",,
Paraguay,PRY,Taxes on international trade (current LCU),GC.TAX.INTT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812700000000,918500000000,837613943041,1061623680399,977423082587,1525618410000,1703955472890,1642080637952,1631910000000,1787707412422,,
Paraguay,PRY,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,8235294118","14,5336877749","11,8918591771","12,2119415592","10,5710868048","13,3217288284","12,8573219496","11,7929455284","10,9095831801","10,1815633947",,
Paraguay,PRY,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812700000000,918500000000,837613943041,1061623680399,977423082587,1525618410000,1703955472890,1642080637952,1631910000000,1787707412422,,
Paraguay,PRY,Taxes on goods and services (% value added of industry and services),GC.TAX.GSRV.VA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,5819862832","8,8347732707","9,6772447415","10,5399788054","10,2289350431","11,6403174829","12,0011199242","11,5507766736","11,3495032342","12,0641489663",,
Paraguay,PRY,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,5665737011","35,300945561","38,1765139036","39,2712612522","36,3965848492","40,1802856998","39,0588273393","37,1360747699","39,1176936786","39,2494224135",,
Paraguay,PRY,Taxes on goods and services (current LCU),GC.TAX.GSRV.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3443200000000,3953600000000,4860338398280,5947970377368,5988047624417,7741911834522,8853765507335,9282952748348,10118300000000,11917609830077,,
Paraguay,PRY,Taxes on exports (% of tax revenue),GC.TAX.EXPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,Taxes on exports (current LCU),GC.TAX.EXPT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,8289197944","18,5807486856","18,0256784217","18,4220613736","20,479547767","19,9395635684","20,9285262715","22,5805182577","20,493236074","21,8594838139",,
Paraguay,PRY,"Revenue, excluding grants (current LCU)",GC.REV.XGRT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9620900000000,11147800000000,"12514554728327,4",14873005747494,16202838622065,18929476123892,22017482280428,24574888339568,25647745000000,30121862957781,,
Paraguay,PRY,Social contributions (% of revenue),GC.REV.SOCL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,2391281892","15,2780878059","16,3153973212","16,8197154405","17,5449116799","17,1459671791","17,5546675804","19,3786668835","21,4332161925","22,2169550072",,
Paraguay,PRY,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475300000000,1711100000000,2077150163153,2547490607783,2886528149289,3303674025868,3979251833798,4844110480716,5543980000000,6745908222516,,
Paraguay,PRY,Grants and other revenue (% of revenue),GC.REV.GOTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,130358434","28,2936150075","28,3592869854","25,7829225658","26,2548261908","23,4179566054","23,9799347791","24,9178893569","20,7366921438","19,9566553359",,
Paraguay,PRY,Grants and other revenue (current LCU),GC.REV.GOTR.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2723300000000,3168800000000,"3610485017866,4",3905045439673,4319502784473,4512156950257,5435716683738,6228757102676,5363815000000,6059595713301,,
Paraguay,PRY,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,922866058","1,0788961611","1,5563072897","2,9322524298","0,7379151404","1,9234839148","1,6163182412","-0,9798080505","-1,4322475808","-0,0622696884",,
Paraguay,PRY,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498000000000,647300000000,"1080485976473,8",2367346756572,583817576106,1826045124558,1700418738217,-1066347245024,-1792490000000,-85806190015,,
Paraguay,PRY,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,9231935643","1,9907825966","1,9180711987","1,4430745364","2,4060717461","2,2736053884","2,3347967048","2,70419074","2,8177600831","2,8640001157",,
Paraguay,PRY,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037800000000,1194400000000,1331645135763,1165062662562,1903615873689,2158430337142,2456281173788,2943031897051,3526490000000,3946525898366,,
Paraguay,PRY,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0,4727372116","0,6363703913","0,4945235084","-0,9831576329","1,3141623231","0,4101062688","-0,3229500352","1,264424626","2,5505175736","3,8755301798",,
Paraguay,PRY,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-255100000000,381800000000,343329186603,-793749886491,1039728039239,389331330981,-339753816627,1376101896525,3192030000000,5340390924029,,
Paraguay,PRY,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,1953214508","1,2589066437","0,4764767546","1,9490986738","2,0256552408","2,4795818782","1,1937569213","0,0801966481","1,0515832145","2,8879974451",,
Paraguay,PRY,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105400000000,755300000000,330800000000,1573600000000,"1602641100501,1","2353972583221,82","1255870648527,26","87279824591,6592",1316080000000,"3979593663028,78",,
Paraguay,PRY,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0742700025","0,0852499977","0,0716300011","0,0726599991","0,0748699978",,,"0,0547199994",,,"0,0567100011","0,0881600007",,,,
Paraguay,PRY,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,"9,0707553625","9,4422906892","9,5983182395","10,1958067508","11,3682477051","12,6506602043","14,8096550828","18,4769258677","20,4094343364","23,0569859932","24,7770143911","24,7419995001","24,1281581426","22,7743442216","19,7640796549","20,2079905278","20,7857749508","20,7310845268","21,1485744284","20,3078479503","20,536155925","18,9878459164","19,8627717881","18,8654994639","17,1110234408","14,2812449233","13,9163285364","12,0485103022","14,1447244289","13,7636002575","14,6096374513","16,9434908646","19,9674747381","23,1053892877","26,8791005962","23,9644450928","25,7856592967","32,7741017845","25,1629665909","26,3822344037","25,6729204794","26,7967077891","23,7278947142","14,8106349677","14,7313590219","15,0968824919","14,7187776672","17,7562829078","24,9565255471","30,2868061793","34,572088031","38,9375090712","42,6750330284","45,6946688857","49,8666223542","57,9374406985",
Paraguay,PRY,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,"12,8447649188","13,4588283953","13,1331235284","14,8436581462","16,8946592653","17,9802813973","19,9833419328","27,4117435097","27,3155125347","30,2673924967","31,3884798958","30,7835717486","30,8145718295","27,6953238098","22,4380106828","22,6717381375","22,3293766173","21,0184807748","19,7257071934","17,5188135803","18,8190774102","19,6509249919","21,2099077469","22,2957721733","20,8625843621","18,0708613499","17,3296892649","15,6803595356","16,0295699025","14,2745821732","13,7930992483","16,0057103774","26,6236411082","29,7652700701","29,7126624464","26,8281910289","26,0622410564","33,232180501","26,9285384407","26,4958172658","27,0406951156","28,5951351452","28,1234492296","17,7202804059","17,2626387083","17,0125552924","15,8293075365","17,259147205","22,7821727575","27,0542298006","29,6997320093","32,8581531516","38,4104024953","38,2481459617","40,7842872832","49,3395290412",
Paraguay,PRY,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,0639513174","24,8714934269","15,8205393711","16,0964308616","16,305516774","15,818627699","18,7679934266","25,8718842398","31,2763586947","35,3749427564","39,7974841556","43,0681814502","46,1276198445","50,1576812619","58,2967819847",
Paraguay,PRY,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,"1,8322863297","1,8396565193","1,3145363159","1,9866744696","2,7394409141","2,673736274","2,4466325591","3,3658487375","3,369350236","2,9840328147","2,5727645768","2,655070521","3,3936286809","2,6221011033","0,6733619517","0,328523164","-0,0882852795","-0,8277841967","-2,3633636688","-3,5402261748","-3,2006636569","-0,5919480005","0,0141618972","2,2129555628","2,4530104217","1,8379241113","1,4324979533","1,0363818296","-1,2724361753","-3,1928033808","-2,8866245988","-2,9745397019","4,368472949","4,5278420888","1,3351758752","1,0166284664","-1,3331874375","-1,5668373016","-0,2245308945","-1,8427377597","-0,5730679436","0,5311838279","3,2519558027","1,8997410348","1,1662078467","0,7070385184","0,0106798374","-1,5088462216","-3,0897114823","-4,222128894","-5,6752107471","-6,939331004","-4,6577789549","-7,8794738828","-9,3733939787","-8,9572529436",
Paraguay,PRY,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,3813426466","5,6765784926","12,1611069864","16,535934707","20,337073917","20,5873939599","18,3644076047","23,5716467392","15,1731024893","20,7192072208","13,4578637398","15,5091430045","20,6281096231","33,6674094732","22,5334910914","18,0191295844","22,6805850127","13,9012794818","15,065339014","25,6891926345","18,7892869749","10,539039904","11,8486274107","18,2756497966","15,2626828319","20,4644077358",
Paraguay,PRY,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,0833333333","12,4075","7,8091666667","8,6775","12,3491666667","12,7891666667","14,7283333333","14,7875","14,2733333333","10,4591666667","11,0608333333","12,0291666667","15,7946300301","34,158667467","28,4359747971","28,2482613058","23,4228580363","20,0224617924","22,7300011201","26,8013700953","24,8232467975","13,3730540248","13,2426339865","15,0305731492","16,8794011141","16,2233561814",
Paraguay,PRY,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,"34,9366666667","27,9566666667","30,7766666667","35,4675","33,9441666667","31,8833333333","27,7866666667","30,4875","30,2083333333","26,7816666667","28,2533333333","38,6554633634","49,9895008004","33,5443081305","29,9099279725","30,1428580363","25,0249617924","25,8075011201","28,2572034287","26,0357467975","17,3980540248","17,1584673198","19,2705731492","21,1860677808","19,7358561814",
